player_id,teams,unlisted_teams
d76737ce,"['Assam Cricket Association XI', 'Assam']",['Assam Cricket Association XI']
d76b0d2d,"['Dominica', 'Windward Islands', 'West Indies', 'St Lucia Zouks', 'Northern Windward Islands']","['Dominica', 'Northern Windward Islands']"
d786a8a1,"['Sussex', 'Yorkshire 2nd XI', 'Yorkshire', 'England', 'Gloucestershire', 'Yorkshire Academy']","['Yorkshire 2nd XI', 'Yorkshire Academy']"
d7a57f75,"['Free State', 'Eagles', 'Leicestershire', 'Royal Challengers Bangalore']","['Free State', 'Eagles']"
d7b3a420,"['India', 'Punjab', 'Mississauga Panthers', 'Deccan Chargers', 'Montreal Tigers']","['Mississauga Panthers', 'Montreal Tigers']"
d7cdefa9,"['North Zone', 'Delhi']",['North Zone']
d7d744e5,"['Strabane', 'Ireland']",['Strabane']
d8256633,"['Sussex 2nd XI', 'England', 'Sussex', 'England Development Programme']","['Sussex 2nd XI', 'England Development Programme']"
d826bfec,"['Sri Lanka', 'Combined Girls Schools', 'Colts Cricket Club']","['Combined Girls Schools', 'Colts Cricket Club']"
d8360178,"['Shropshire', 'Middlesex', 'Victoria', 'Australia', 'Northamptonshire', 'Derbyshire', 'Marylebone Cricket Club', 'Leicestershire', 'Western Australia']","['Shropshire', 'Marylebone Cricket Club']"
d83a3bdc,"['Lancashire', 'Lancashire 2nd XI', 'Marylebone Cricket Club Universities', 'Loughborough Marylebone Cricket Club University (England)']","['Lancashire 2nd XI', 'Marylebone Cricket Club Universities', 'Loughborough Marylebone Cricket Club University (England)']"
d83c5b99,"['India Green', 'Velocity', 'India', 'Odisha']",['India Green']
d83df855,"['KwaZulu-Natal Inland', 'Lions', 'Southern Rocks', 'Gauteng']","['Southern Rocks', 'Gauteng']"
d85b0f8b,"['Australian Capital Territory', 'Sydney Thunder']",['Australian Capital Territory']
d86d276e,"['Ace Capital Cricket Club', 'Kandy', 'Sri Lanka', 'Jaffna Kings', 'Dambulla Aura']","['Ace Capital Cricket Club', 'Kandy']"
d86f6c69,"['Nottinghamshire', 'England', 'Kibworth', 'Leicestershire 2nd XI', 'Lankan Cricket Club', 'Badureliya Sports Club', 'Leicestershire', 'Durham MCCU']","['Kibworth', 'Leicestershire 2nd XI', 'Lankan Cricket Club', 'Badureliya Sports Club', 'Durham MCCU']"
d872f52a,"['Rajasthan Royals', 'Beenleigh-Logan', 'Queensland', 'Valley District Cricket Club']","['Beenleigh-Logan', 'Valley District Cricket Club']"
d87404b4,"['South Australia', 'Australia', 'Australian Institute of Sports', 'Western Australia']",['Australian Institute of Sports']
d876610c,"['Bangladesh', 'Khulna Division', 'South Zone (Bangladesh)', 'Australian Institute of Sports']","['Khulna Division', 'South Zone (Bangladesh)', 'Australian Institute of Sports']"
d8906a73,"['United Bank Limited', 'Rawalpindi', 'Glamorgan', 'Lahore', 'Karachi', 'Multan', 'National Bank of Pakistan', 'Surrey', 'Redco Pakistan Ltd', 'Pakistan']","['United Bank Limited', 'Rawalpindi', 'Lahore', 'Karachi', 'Multan', 'National Bank of Pakistan', 'Redco Pakistan Ltd']"
d8b24492,"['Yorkshire 2nd XI', 'England Development Programme', 'Yorkshire', 'England', 'Yorkshire Academy']","['Yorkshire 2nd XI', 'England Development Programme', 'Yorkshire Academy']"
d8c6111c,"['Bermuda', 'Bermuda Development XI']",['Bermuda Development XI']
d8c6a647,"['Trent Rockets', 'Buckinghamshire', 'Northern Superchargers']",['Buckinghamshire']
d8cd0b9b,"['South Africa', 'Africa XI', 'Gauteng']",['Gauteng']
d900e56e,"['Rubies', 'Lancashire', 'Thunder', 'Manchester Originals']",['Rubies']
d901964b,"['South Australia', 'Wellington', 'Adelaide Strikers', 'Netherlands', 'Scotland', 'Sydney Thunder', 'Basnahira', 'Rangpur Riders']",['Basnahira']
d9092a19,"['Warriors', 'South Africa Schools XI', 'South Africa Academy', 'South Africa', 'Manipal Tigers', 'KwaZulu-Natal', 'San Francisco Unicorns', 'Eastern Province']","['South Africa Schools XI', 'South Africa Academy', 'Manipal Tigers', 'KwaZulu-Natal', 'Eastern Province']"
d912dd58,"['Puducherry', 'Tuskers XI']",['Tuskers XI']
d913103d,"['Gandaki Province', 'Nepal', 'Biratnagar Titans', 'Biratnagar Kings']","['Gandaki Province', 'Biratnagar Titans', 'Biratnagar Kings']"
d921449d,"['Pakistan', 'South Zone (Pakistan)']",['South Zone (Pakistan)']
d92d8446,['Northerns'],['Northerns']
d92e42f5,"['Gulbarga Mystics', 'Karnataka', 'South Zone', 'Royal Challengers Bangalore', 'India Capitals']","['Gulbarga Mystics', 'South Zone', 'India Capitals']"
d945db3e,"['New Zealand', 'Northern Districts', 'New Zealand XI']",['New Zealand XI']
d953ed6a,"['Sussex', 'Netherlands', 'VRA Cricket', 'VOC']","['VRA Cricket', 'VOC']"
d9609443,"['Trinidad & Tobago', 'Trinidad & Tobago XI', 'Bangla Tigers', 'Gloucestershire', 'Worcestershire', 'West Indies', 'St Lucia Zouks', 'Trinidad & Tobago Red Steel', 'Barbados Tridents', 'Sagicor High Performance Centre']","['Trinidad & Tobago', 'Trinidad & Tobago XI', 'Bangla Tigers', 'Sagicor High Performance Centre']"
d96165b5,"['Zimbabwe', 'Mountaineers']",['Mountaineers']
d971f8ea,"['Bengal', 'Railways (India)', 'Mumbai Indians']",['Railways (India)']
d9792701,"['West Indies', 'Jamaica', 'Antigua Hawksbills', 'Combined Campuses and Colleges', 'Sagicor High Performance Centre']","['Combined Campuses and Colleges', 'Sagicor High Performance Centre']"
d99cc23a,"['Birmingham Phoenix (Men)', 'Glamorgan', 'Hobart Hurricanes', 'Trent Rockets (Men)', 'New South Wales', 'Netherlands', 'University of New South Wales', 'Tasmania']","['Birmingham Phoenix (Men)', 'Trent Rockets (Men)', 'University of New South Wales']"
d99de998,"['Sussex 2nd XI', 'Oxfordshire', 'Sussex']","['Sussex 2nd XI', 'Oxfordshire']"
d9ead847,['Free State'],['Free State']
d9fb6ede,['Eagles'],['Eagles']
da13a0fc,"['North Queensland', 'Brisbane Heat', 'Australia', 'Queensland Country', 'Sydney Thunder', 'Valley District Cricket Club', 'Queensland', 'Queensland XI']","['North Queensland', 'Queensland Country', 'Valley District Cricket Club', 'Queensland XI']"
da4a1e46,"['Australia', 'Canada', 'Western Australia Second XI', 'Montreal Tigers', 'Western Australia']","['Western Australia Second XI', 'Montreal Tigers']"
da663eca,"['Hong Kong', 'Jade Jets']",['Jade Jets']
da785bf8,"['Zimbabwe', 'Manicaland', 'Young Mashonaland', 'Mashonaland']","['Manicaland', 'Young Mashonaland', 'Mashonaland']"
da934ee8,"['Rajasthan', 'Royal Challengers Bangalore', 'Rajasthan Royals', 'India', 'India Red', 'Delhi Daredevils']",['India Red']
da9f58aa,"['Bangladesh', 'Krira Shikkha Protisthan', 'Minister Group Dhaka', 'Rangpur Riders', 'Bangladesh Krira Shikkha Protisthan']","['Krira Shikkha Protisthan', 'Bangladesh Krira Shikkha Protisthan']"
dac6aabc,"['Dhaka Metro', 'Bangladesh', 'Fortune Barishal', 'Cumilla Warriors', 'Comilla Victorians']",['Dhaka Metro']
dadccb0e,['St Vincent and the Grenadines'],['St Vincent and the Grenadines']
dae6fac5,"['India', 'India Blue']",['India Blue']
daf88af6,['Surrey 2nd XI'],['Surrey 2nd XI']
dafe6397,['Trinidad & Tobago'],['Trinidad & Tobago']
db080f9d,['Bagmati Province'],['Bagmati Province']
db1bf9c2,"['Rift Valley Rhinos', 'Nairobi Buffaloes', 'Kenya', 'Simba Union']","['Rift Valley Rhinos', 'Nairobi Buffaloes', 'Simba Union']"
db2114f1,"['Western Australia', 'Western Australia Second XI']",['Western Australia Second XI']
db25dff1,"['Canada', 'Colts Cricket Club']",['Colts Cricket Club']
db3f0650,"['Americas', 'Bermuda']",['Americas']
db767b89,"['Urbanrisers Hyderabad', 'Mumbai Champs', 'Yorkshire', 'Hampshire', 'St Kitts and Nevis Patriots', 'Barbados', 'World Giants', 'West Indies', 'St Lucia Zouks', 'Sylhet Royals', 'Barbados Tridents']","['Urbanrisers Hyderabad', 'Mumbai Champs', 'World Giants']"
dbb15645,"['Gloucestershire', 'Gloucestershire 2nd XI']",['Gloucestershire 2nd XI']
dbd30397,"['Super 3s Team', 'Birmingham Phoenix', 'Wales', 'Rubies']","['Super 3s Team', 'Wales', 'Rubies']"
dbd79036,"['Marians Ladies', 'Asia XI', 'Sri Lanka', 'Supernovas', 'Slimline Sport Club']","['Marians Ladies', 'Slimline Sport Club']"
dbfb8218,"['Zimbabwe', 'Easterns (Zimbabwe)', 'Mountaineers']","['Easterns (Zimbabwe)', 'Mountaineers']"
dc002962,"['Basnahira Greens', 'Burgher Recreation Club', 'Kandy Warriors', 'Ruhuna', 'Galle Cricket Club', 'Prime Doleshwar Sporting Club', 'Badureliya Sports Club', 'Tamil Union Cricket and Athletic Club', 'Bloomfield Cricket and Athletic Club', 'Southern Express']","['Basnahira Greens', 'Burgher Recreation Club', 'Ruhuna', 'Galle Cricket Club', 'Prime Doleshwar Sporting Club', 'Badureliya Sports Club', 'Tamil Union Cricket and Athletic Club', 'Bloomfield Cricket and Athletic Club', 'Southern Express']"
dc0f5506,"['Free State', 'England', 'Leicestershire', 'Yorkshire']",['Free State']
dc1fc556,['Staffordshire'],['Staffordshire']
dc2abe5e,"['Sind', 'United Bank Limited', 'Karachi Region Whites', 'Galle Gladiators', 'Larkana Region', 'Larkana Bulls', 'National Bank of Pakistan', 'Karachi Whites', 'Quetta Gladiators', 'Pakistan']","['Sind', 'United Bank Limited', 'Karachi Region Whites', 'Larkana Region', 'Larkana Bulls', 'National Bank of Pakistan', 'Karachi Whites']"
dc36a6a5,"['Worcestershire', 'Netherlands', 'Worcestershire 2nd XI']",['Worcestershire 2nd XI']
dc4686e6,"['Baroda', 'West Zone', 'India', 'Andhra', 'Kings XI Punjab', 'India Red']","['West Zone', 'India Red']"
dc596fac,"['Strikers', 'Pakistan', 'Super']","['Strikers', 'Super']"
dc670143,"['Kent 2nd XI', 'Middlesex', 'Essex', 'Essex 2nd XI', 'Kent']","['Kent 2nd XI', 'Essex 2nd XI']"
dc67d315,"['Uganda', 'Rising Zebras']",['Rising Zebras']
dc9dd038,"['South Zone', 'Royal Challengers Bangalore', 'Rajasthan Royals', 'India', 'Kerala', 'Sunrisers Hyderabad']",['South Zone']
dca1ac2e,"['Samp Army', 'Boost Region', 'Dhaka Dominators', 'Speen Ghar Region', 'Afghanistan']","['Samp Army', 'Boost Region', 'Speen Ghar Region']"
dcac91d4,"['Kent 2nd XI', 'Trinidad & Tobago', 'North Trinidad', 'West Indies', 'Trinidad & Tobago Red Steel']","['Kent 2nd XI', 'Trinidad & Tobago', 'North Trinidad']"
dcbea954,"['Armed Police Force Club', 'Nepal', 'Panchakanya Tej']","['Armed Police Force Club', 'Panchakanya Tej']"
dce2019b,"['Titans', 'South Africa', 'Edmonton Royals', 'Kings XI Punjab', 'Boland', 'Western Province']",['Edmonton Royals']
dcf81436,"['Royal Challengers Bangalore', 'State Bank of Patiala', 'Sunrisers Hyderabad', 'India Green', 'India', 'Punjab', 'Delhi Daredevils', 'Kolkata Knight Riders', 'India Blue', 'North Zone', 'India Red', 'India B', 'Rest of India']","['State Bank of Patiala', 'India Green', 'India Blue', 'North Zone', 'India Red', 'India B', 'Rest of India']"
dd09ff8e,"['Sydney Sixers', 'Wellington', 'Otago', 'New South Wales', 'Australia', 'World Giants', 'Kings XI Punjab', 'Kolkata Knight Riders']",['World Giants']
dd121907,"['Zimbabwe', 'Mashonaland', 'Matabeleland']","['Mashonaland', 'Matabeleland']"
dd17e4bc,"['Sussex', 'Surrey 2nd XI', 'Worcestershire', 'Leicestershire 2nd XI', 'Surrey', 'Queensland', 'Western Australia']","['Surrey 2nd XI', 'Leicestershire 2nd XI']"
dd3df124,['Hungary XI'],['Hungary XI']
dd468277,"['Zimbabwe', 'Easterns (Zimbabwe)', 'Mountaineers', 'Zimbabwe XI']","['Easterns (Zimbabwe)', 'Mountaineers', 'Zimbabwe XI']"
dd55b0b0,"['Netherlands', 'HCC']",['HCC']
dd572696,"['Dubai Capitals', 'Team Abu Dhabi', 'Zarai Taraqiati Bank Limited']","['Team Abu Dhabi', 'Zarai Taraqiati Bank Limited']"
dd6e32da,"['Middlesex', 'Middlesex 2nd XI']",['Middlesex 2nd XI']
dd7e33d8,"['Wellington', 'New Zealand', 'New Zealand XI']",['New Zealand XI']
dd7e9b3b,"['Delhi Capitals', 'India', 'Delhi', 'Rest of India']",['Rest of India']
dd98b22f,"['Khulna Tigers', 'Bangladesh', 'Old DOHS Sports Club', 'Fortune Barishal', 'Dhaka Dominators']",['Old DOHS Sports Club']
dd9de7ad,"['Wales Minor Counties', 'Glamorgan 2nd XI', 'Glamorgan']","['Wales Minor Counties', 'Glamorgan 2nd XI']"
dda5aae5,"['Sharjah Warriors', 'Birmingham Phoenix (Men)', 'Fortune Barishal', 'Karachi Kings', 'Southern Brave (Men)', 'Hampshire', 'Middlesex', 'Sunrisers Eastern Cape', 'New Zealand', 'Otago', 'Team Abu Dhabi', 'Gloucestershire', 'Chennai Braves', 'Jaffna Kings', 'Gloucestershire 2nd XI', 'England Lions', 'Auckland']","['Birmingham Phoenix (Men)', 'Southern Brave (Men)', 'Team Abu Dhabi', 'Chennai Braves', 'Gloucestershire 2nd XI', 'England Lions']"
ddcd1520,"['Essex', 'Northamptonshire', 'Yorkshire', 'Marylebone Cricket Club']",['Marylebone Cricket Club']
dddc811c,"['Somerset', 'Somerset 2nd XI', 'Warwickshire 2nd XI', 'Derbyshire', 'Warwickshire']","['Somerset 2nd XI', 'Warwickshire 2nd XI']"
dddca1d6,"['Bhilwara Kings', 'Vidarbha', 'Pune Warriors', 'Rajasthan Royals', 'India', 'Australian Institute of Sports', 'Central Zone']","['Bhilwara Kings', 'Australian Institute of Sports', 'Central Zone']"
ddeafbfe,['Dr DY Patil Sports Academy'],['Dr DY Patil Sports Academy']
dded65e7,"['Bihar', 'Royal Challengers Bangalore', 'East Zone', 'Kolkata Knight Riders', 'Deccan Chargers', 'India Red', 'Tata Sports Club']","['East Zone', 'India Red', 'Tata Sports Club']"
ddee4125,"['Surrey 2nd XI', 'Cornwall']","['Surrey 2nd XI', 'Cornwall']"
de0a3209,"['Bangladesh', 'Rajshahi Kings', 'Dhaka Platoon', 'Gazi Group Chattogram', 'Chittagong Division', 'Bangladesh Cricket Board Academy', 'Sylhet Royals', 'Dhaka Division', 'Sylhet Super Stars', 'East Zone (Bangladesh)', 'Comilla Victorians']","['Gazi Group Chattogram', 'Chittagong Division', 'Bangladesh Cricket Board Academy', 'Dhaka Division', 'East Zone (Bangladesh)']"
de0b7c56,['Cornwall'],['Cornwall']
de33074a,"['Madhya Pradesh', 'India', 'India D', 'Central Zone', 'Rest of India']","['India D', 'Central Zone', 'Rest of India']"
de3acffe,"['Auckland Second XI', 'New Zealand', 'Auckland', 'Wellington']",['Auckland Second XI']
de6c2c6e,"['Durham 2nd XI', 'Leicestershire', 'Durham']",['Durham 2nd XI']
de6c37a6,"['Lancashire', 'Yorkshire', 'Marylebone Cricket Club']",['Marylebone Cricket Club']
de6efa4a,"['Melbourne Stars', 'Victoria', 'Australia', 'Australia Centre of Excellence']",['Australia Centre of Excellence']
de8d3876,"['Pune Warriors', 'Railways', 'Rajasthan Royals', 'India', 'Haryana', 'North Zone', 'India Red', 'Central Zone']","['North Zone', 'India Red', 'Central Zone']"
de935e1d,"['Durham', 'England', 'Durham 2nd XI']",['Durham 2nd XI']
deae3c43,['Sharks XI'],['Sharks XI']
dec8e038,"['Warriors', 'Jamaica Tallawahs', 'South Africa', 'California Knights', 'Rajasthan Royals', 'Texas Super Kings', 'Kings XI Punjab', 'United States of America', 'Deccan Chargers', 'Eastern Province', 'India Capitals']","['California Knights', 'Eastern Province', 'India Capitals']"
deccdffa,"['Warriors', 'Eastern Province', 'Border']","['Eastern Province', 'Border']"
ded9240e,"['Sydney Sixers', 'New South Wales Second XI', 'New South Wales', 'Australia', 'Mumbai Indians', 'San Francisco Unicorns', 'Kolkata Knight Riders', 'Sunrisers Hyderabad', 'Sydney Thunder', 'Delhi Daredevils', 'Perth Scorchers']",['New South Wales Second XI']
defcefc8,"['Herning', 'Denmark']",['Herning']
df08c69e,"['Africa XI', 'Matabeleland Tuskers', 'Matabeleland', 'Westerns', 'Zimbabwe', 'Zimbabwe XI', 'Zimbabwe Cricket Academy']","['Matabeleland Tuskers', 'Matabeleland', 'Westerns', 'Zimbabwe XI', 'Zimbabwe Cricket Academy']"
df15677b,['Tuskers'],['Tuskers']
df5a6881,"['Wellington', 'Dolphins', 'Somerset', 'Southern Brave (Men)', 'KwaZulu-Natal Inland', 'Somerset 2nd XI', 'New Zealand', 'Texas Super Kings', 'Chennai Super Kings', 'Lions', 'Gauteng']","['Southern Brave (Men)', 'Somerset 2nd XI', 'Gauteng']"
df60a57a,"['Antigua and Barbuda', 'St Kitts and Nevis Patriots', 'Guyana Amazon Warriors', 'Antigua Hawksbills', 'Leeward Islands']",['Antigua and Barbuda']
df7ed601,"['Zimbabwe', 'Southerns', 'Mid West Rhinos B']","['Southerns', 'Mid West Rhinos B']"
df92d6fb,"['Ragama Cricket Club', 'Kandurata', 'Sinhalese Sports Club', 'Sri Lanka', 'Bloomfield Cricket and Athletic Club']","['Ragama Cricket Club', 'Kandurata', 'Sinhalese Sports Club', 'Bloomfield Cricket and Athletic Club']"
dfb51f40,"['Northamptonshire 2nd XI', 'New Zealand', 'Canterbury']",['Northamptonshire 2nd XI']
dfc3f02d,"['Gloucestershire', 'Gloucestershire 2nd XI']",['Gloucestershire 2nd XI']
dfc4d8b5,"['South Australia', 'East Torrens', 'Dubai Capitals', 'Birmingham Phoenix (Men)', 'South Australia Second XI', 'Northern Territory', 'Pune Warriors', 'Rajasthan Royals', 'Royal Challengers Bangalore', 'Adelaide Strikers', 'Australia', 'Australian Institute of Sport', 'Woodville', 'Melbourne Renegades', 'PINT Cricket Club', 'Derbyshire', 'Waratahs (Dalby)']","['East Torrens', 'Birmingham Phoenix (Men)', 'South Australia Second XI', 'Northern Territory', 'Australian Institute of Sport', 'Woodville', 'PINT Cricket Club', 'Waratahs (Dalby)']"
dfdd7b97,"['Uganda', 'Rwenzori Warriors', 'Nile Knights']","['Rwenzori Warriors', 'Nile Knights']"
dfe5db8a,['Cumberland'],['Cumberland']
dff2050b,"['B-Love Kandy', 'SLC Greys', 'Sri Lanka Emerging Team', 'Sri Lanka', 'Nondescripts Cricket Club', 'Jaffna Kings', 'Colombo Strikers']","['SLC Greys', 'Sri Lanka Emerging Team', 'Nondescripts Cricket Club']"
dff967c1,"['Galle Cricket Club', 'Sebastianites Cricket and Athletic Club', 'Sri Lanka', 'Colts Cricket Club']","['Galle Cricket Club', 'Sebastianites Cricket and Athletic Club', 'Colts Cricket Club']"
e00a9155,"['Cricket Australia XI', 'Hobart Hurricanes', 'Brisbane Heat', 'Australia', 'Queensland']",['Cricket Australia XI']
e01aafc1,"['South Africa', 'Northerns', 'Glamorgan', 'Somerset', 'Titans', 'Essex', 'Lancashire', 'Lions', 'North West']",['Northerns']
e01b6c44,"['South Australia', 'Melbourne Renegades', 'Adelaide Strikers', 'North Melbourne']",['North Melbourne']
e033393d,['Free State'],['Free State']
e0351c86,"['Sinhalese Sports Club', 'Sri Lanka', 'Deccan Chargers', 'Khulna Division', 'Basnahira South']","['Sinhalese Sports Club', 'Khulna Division', 'Basnahira South']"
e03b66ec,"['Lahore Division', 'Khan Research Labs', 'Sheikhupura Cricket Association', 'Asia XI', 'National Bank of Pakistan', 'Sialkot Cricket Association', 'Pakistan', 'Leicestershire', 'Delhi Daredevils']","['Lahore Division', 'Khan Research Labs', 'Sheikhupura Cricket Association', 'National Bank of Pakistan', 'Sialkot Cricket Association']"
e0407c01,"['Madhya Pradesh', 'Pune Warriors', 'India', 'Chennai Super Kings', 'Rising Pune Supergiants', 'India Capitals', 'Central Zone']","['India Capitals', 'Central Zone']"
e045c165,"['Northern Warriors', 'Winnipeg Hawks', 'United Arab Emirates', 'Durham 2nd XI']","['Northern Warriors', 'Winnipeg Hawks', 'Durham 2nd XI']"
e04fb55d,"['Southern Province', 'Sri Lanka', 'FOG-Seenigama Ladies']","['Southern Province', 'FOG-Seenigama Ladies']"
e05b2a5b,"['Durham', 'Essex', 'Essex 2nd XI', 'Cambridge MCCU']","['Essex 2nd XI', 'Cambridge MCCU']"
e05fcb17,"['Jersey', 'Oxford MCCU']",['Oxford MCCU']
e06f7116,"['Mumbai Indians', 'Mumbai Cricket Association XI', 'Delhi Daredevils']",['Mumbai Cricket Association XI']
e087956b,"['Rising Pune Supergiant', 'England Development Programme', 'Canterbury', 'Rajasthan Royals', 'England', 'Chennai Super Kings', 'Melbourne Renegades', 'England Performance Programme', 'Durham', 'England Lions', 'Northern Superchargers (Men)', 'Durham 2nd XI']","['England Development Programme', 'England Performance Programme', 'England Lions', 'Northern Superchargers (Men)', 'Durham 2nd XI']"
e0ac7144,"['Warwickshire 2nd XI', 'Warwickshire', 'Yorkshire 2nd XI', 'Yorkshire']","['Warwickshire 2nd XI', 'Yorkshire 2nd XI']"
e1370b54,"['Jersey', 'Oxford MCCU']",['Oxford MCCU']
e13f5984,"['North Zone', 'India', 'Delhi', 'India Blue']","['North Zone', 'India Blue']"
e142c599,"['England', 'Nottinghamshire 2nd XI']",['Nottinghamshire 2nd XI']
e1492aed,['Biratnagar Titans'],['Biratnagar Titans']
e149d0ae,"['Rubies', 'England', 'Warwickshire', 'England Academy']","['Rubies', 'England Academy']"
e1592949,"['ICC Americas', 'Bermuda', 'Surrey 2nd XI', 'Somerset 2nd XI', 'Sussex 2nd XI', 'Marylebone Cricket Club Young Cricketers', 'Vancouver Knights', 'Warwickshire 2nd XI', 'Nottinghamshire 2nd XI', 'Cardiff MCCU']","['ICC Americas', 'Surrey 2nd XI', 'Somerset 2nd XI', 'Sussex 2nd XI', 'Marylebone Cricket Club Young Cricketers', 'Vancouver Knights', 'Warwickshire 2nd XI', 'Nottinghamshire 2nd XI', 'Cardiff MCCU']"
e15faa51,"['Barisal Division', 'Bangladesh', 'Dhaka Division', 'Biman Bangladesh']","['Barisal Division', 'Dhaka Division', 'Biman Bangladesh']"
e17d56d1,"['Worcestershire', 'Worcestershire 2nd XI']",['Worcestershire 2nd XI']
e186f49c,"['Bangladesh', 'Dhaka Platoon', 'Asia XI', 'Kolkata Knight Riders', 'Dhaka Gladiators', 'Sylhet Strikers', 'Khulna Division']",['Khulna Division']
e191bf68,"['Sind', 'Barisal Burners', 'Karachi Blues', 'Karachi Dolphins', 'State Bank of Pakistan', 'Karachi Harbour', 'Quetta Gladiators', 'Pakistan']","['Sind', 'Karachi Blues', 'Karachi Dolphins', 'State Bank of Pakistan', 'Karachi Harbour']"
e19307f3,"['Emeralds', 'Welsh Fire', 'Somerset', 'London Spirit', 'Southern Brave', 'England', 'England Academy', 'England Development Squad']","['Emeralds', 'England Academy', 'England Development Squad']"
e1d1b294,"['Khulna Royal Bengals', 'South Africa', 'Titans', 'Glamorgan', 'Yorkshire', 'Cape Cobras', 'St Lucia Zouks', 'Northern Districts', 'Mumbai Indians', 'Durham', 'Western Province', 'Deccan Chargers', 'Perth Scorchers', 'Durham 2nd XI']",['Durham 2nd XI']
e1d6101f,"['Galle Gladiators', 'Sri Lanka Navy Sports Club', 'Saracens', 'Seeduwa Raddoluwa Cricket Club']","['Sri Lanka Navy Sports Club', 'Saracens', 'Seeduwa Raddoluwa Cricket Club']"
e1d9ae9c,"['Dindigul Dragons', 'Panthers XI', 'Punjab Kings']","['Dindigul Dragons', 'Panthers XI']"
e1e7f950,"['Vidarbha Cricket Association XI', 'Vidarbha', 'Royal Challengers Bangalore']",['Vidarbha Cricket Association XI']
e1eb1e96,"['India', 'North Zone', 'Railways (India)', 'Asia XI']","['North Zone', 'Railways (India)']"
e1fc7125,"['Assam', 'East Zone', 'Assam Cricket Association XI']","['East Zone', 'Assam Cricket Association XI']"
e1fcde86,"['Orissa', 'Odisha']",['Orissa']
e219f17a,"['Warriors', 'Trent Rockets', 'South Africa', 'Northerns', 'Manchester Originals', 'Hobart Hurricanes', 'Brisbane Heat', 'Trinbago Knight Riders']",['Northerns']
e21b8cb5,"['Netherlands', 'Quick Haag']",['Quick Haag']
e21bc7f3,"['Scotland', 'Vancouver Knights', 'Edmonton Royals']","['Vancouver Knights', 'Edmonton Royals']"
e22d3b5c,"['Bedfordshire', 'Northamptonshire', 'Northamptonshire 2nd XI']","['Bedfordshire', 'Northamptonshire 2nd XI']"
e237b28c,"['Lahore', 'Water and Power Development Authority', 'Zarai Taraqiati Bank Limited', 'Pakistan International Airlines', 'Bahawalpur', 'Lancashire', 'Asia XI', 'Lahore Badshahs', 'Pakistan', 'Warwickshire']","['Lahore', 'Water and Power Development Authority', 'Zarai Taraqiati Bank Limited', 'Pakistan International Airlines', 'Bahawalpur', 'Lahore Badshahs']"
e23a0a89,"['Southern Stars', 'Kenya']",['Southern Stars']
e249fdaa,"['Rajasthan', 'Rajasthan Royals', 'India', 'Delhi', 'Himachal Pradesh', 'Kolkata Knight Riders', 'Marylebone Cricket Club']",['Marylebone Cricket Club']
e257c9a1,['Sharks XI'],['Sharks XI']
e258a603,"['Americas', 'Barisal Bulls', 'St Kitts and Nevis Patriots', 'Toronto Nationals', 'Canada', 'Mississauga Panthers', 'Montreal Tigers']","['Americas', 'Toronto Nationals', 'Mississauga Panthers', 'Montreal Tigers']"
e279fceb,"['Police Sports Club', 'Sri Lanka', 'Sinhalese Sports Club', 'Colombo Kings']","['Police Sports Club', 'Sinhalese Sports Club']"
e27cff77,"['Sussex', 'England', 'Sussex 2nd XI', 'Kent', 'Denmark']",['Sussex 2nd XI']
e28bb0b9,"['King Price Kings', 'Namibia']",['King Price Kings']
e29e9c12,"['Abbottabad', 'Oman']",['Abbottabad']
e2aeba08,"['Palink Sports Club', 'United Arab Emirates']",['Palink Sports Club']
e2b74f6e,"['Vidarbha Cricket Association XI', 'Vidarbha']",['Vidarbha Cricket Association XI']
e2caec46,"['Somerset', 'Somerset 2nd XI', 'England']",['Somerset 2nd XI']
e2ee90d9,"['Ragama Cricket Club', 'Washington Freedom', 'Atlanta Riders', 'Sri Lanka Emerging Team', 'St. Sebastians College', 'Colombo Kings', 'Southern Superstars', 'Sri Lanka', 'San Francisco Unicorns']","['Ragama Cricket Club', 'Atlanta Riders', 'Sri Lanka Emerging Team', 'St. Sebastians College', 'Southern Superstars']"
e30c9b2d,"['Chilaw Marians Cricket Club', 'SLC Greys', 'Ace Capital Cricket Club', 'New York Strikers', 'Negombo Cricket Club', 'Sri Lanka', 'SLC Reds', 'Dambulla Aura', 'Durdanto Dhaka', 'Galle Marvels']","['Chilaw Marians Cricket Club', 'SLC Greys', 'Ace Capital Cricket Club', 'New York Strikers', 'Negombo Cricket Club', 'SLC Reds']"
e33616eb,"['Netherlands', 'Quick Haag']",['Quick Haag']
e342d310,"['Assam', 'Kolkata Tigers']",['Kolkata Tigers']
e3434f95,"['Leicestershire', 'Leicestershire 2nd XI']",['Leicestershire 2nd XI']
e343abe9,"['Scotland', 'Warwickshire 2nd XI', 'Warwickshire', 'Warwickshire Cricket Board']","['Warwickshire 2nd XI', 'Warwickshire Cricket Board']"
e3540b8c,"['Canada', 'Montreal Tigers', 'Surrey Shines']","['Montreal Tigers', 'Surrey Shines']"
e3829b2a,"['Dhaka Dominators', 'Speen Ghar Region', 'Afghanistan']",['Speen Ghar Region']
e3882f9a,"['Canterbury', 'New South Wales', 'Australia', 'Bankstown']",['Bankstown']
e3a93585,"['Trent Rockets', 'Central Sparks', 'Staffordshire', 'Manchester Originals']",['Staffordshire']
