player_id,teams
890b877d,"['Dolphins cricket', 'Warwickshire cricket', 'South Africa cricket', 'South Africa Under-19s cricket', 'KwaZulu-Natal cricket', 'Warwickshire 2nd XI cricket', 'Gauteng cricket', 'South Africa A cricket', 'Lions cricket', 'Gauteng B cricket']"
890de8cb,"['India Green cricket', 'Kings XI Punjab cricket', 'Punjab cricket']"
89187d8b,['Botswana Women cricket']
8919756f,"['Bangladesh Under-17s cricket', 'Bangladesh Under-19s cricket', 'Comilla Victorians cricket', 'East Zone (Bangladesh) cricket', 'Durdanto Dhaka cricket', 'Dhaka Division cricket', 'Bangladesh cricket', 'Bangladesh A cricket', 'Gazi Group Chattogram cricket', 'Sylhet Sunrisers cricket', 'Abahani Limited cricket']"
891b9757,"['India Under-19s cricket', 'Madhya Pradesh Under-16s cricket', 'Madhya Pradesh cricket', 'Madhya Pradesh Under-19s cricket']"
891de47b,['Sierra Leone cricket']
8930a2a6,['Thailand Under-19s cricket']
89337e1d,['Cyprus cricket']
89394502,['Malawi cricket']
893e440c,['New South Wales Under-15s Women cricket']
894b2d25,"['Durham 2nd XI cricket', 'Durham cricket', 'Northern Superchargers (Men) cricket', 'England Under-19s cricket', 'Lahore Qalandars cricket', 'England cricket']"
8955b928,"['Nepal cricket', 'Province Number 3 cricket']"
895a0ead,['Mizoram cricket']
895ae8b6,['Seychelles cricket']
895faea3,['Tanzania cricket']
8963ee49,"['Assam Under-22s cricket', 'Assam Cricket Association XI cricket', 'Assam Under-16s cricket', 'Assam cricket', 'Assam Under-19s cricket']"
896d78ad,"['Kolkata Knight Riders cricket', 'Colombo Kings cricket', 'Sri Lanka cricket', 'Delhi Daredevils cricket', 'Pune Warriors cricket', 'Basnahira Greens cricket', 'Colts Cricket Club cricket', 'Basnahira North cricket', 'Brothers Union cricket', 'Comilla Victorians cricket', 'Northern Warriors cricket', 'B-Love Kandy cricket', 'Sri Lanka Under-19s cricket', 'Kandy Falcons cricket', 'Sri Lanka A cricket', 'Combined Provinces cricket']"
8981deb8,['Cambodia cricket']
89895ae1,"['Bangladesh Women cricket', 'Bangladesh Women Under-19s cricket']"
898b09e8,['United States of America cricket']
898e628d,"['Brisbane Heat cricket', 'Adelaide Strikers cricket', 'Queensland Under-23s cricket', 'Sydney Thunder cricket', 'South Australia cricket']"
8996a9a0,"['Comptroller and Auditor General cricket', 'Vidarbha cricket']"
8998a68f,"['Delhi Capitals cricket', 'Haryana cricket']"
899bc881,['Tripura cricket']
89a7dd4a,"['Jersey Under-17s cricket', 'Jersey cricket', 'Durham MCCU cricket', 'Surrey 2nd XI cricket', 'Marylebone Cricket Club Young Cricketers cricket', 'Jersey Under-15s cricket', 'Jersey Under-19s cricket']"
89b3278d,"['United States of America Under-19s cricket', 'United States of America cricket']"
89b748cf,[]
89b7e368,['Germany cricket']
89bbc67a,"['Hobart Hurricanes Women cricket', 'Falcons Women cricket', 'Guyana Amazon Warriors Women cricket', 'Perth Scorchers Women cricket', 'Otago Women cricket', 'Sydney Sixers Women cricket', 'New Zealand Women cricket', 'Birmingham Phoenix (Women) cricket', 'Trailblazers cricket', 'Adelaide Strikers Women cricket', 'Oval Invincibles (Women) cricket']"
89c16049,"['Pakistan cricket', 'Lahore Lions cricket', 'Lahore Shalimar cricket', 'State Bank of Pakistan cricket', 'B-Love Kandy cricket', 'Lahore Region Blues cricket', 'Lahore Qalandars cricket', 'Edmonton Royals cricket', 'Kandy Falcons cricket', 'Islamabad United cricket']"
89ce57a8,"['Boland Under-15s cricket', 'Namibia Under-19s cricket', 'Namibia cricket']"
89df3901,['Bahrain Women cricket']
89e17934,['Czech Republic cricket']
89ee5191,"['India Blue Women cricket', 'India Women cricket']"
89f64c19,"['Bhilwara Kings cricket', 'West Indies B cricket', 'West Indies A cricket', 'Maratha Arabians cricket', 'West Indies cricket', 'Brisbane Heat cricket', 'Peshawar Zalmi cricket', 'Rajshahi Royals cricket', 'Dambulla Viiking cricket', 'St Lucia Stars cricket', 'Karachi Kings cricket', 'Mumbai Indians cricket', 'Bravo XI cricket', 'Trinidad & Tobago cricket', 'Atlanta Riders cricket', 'Jamaica Tallawahs cricket', 'Chattogram Challengers cricket', 'Winnipeg Hawks cricket', 'World Giants cricket', 'West Indies Board XI cricket', 'Trinbago Knight Riders cricket', 'West Indies Under-19s cricket', 'Northern Warriors cricket', 'Khulna Titans cricket', 'West Indies Players Association XI cricket', 'Brampton Wolves cricket', 'Sylhet Sunrisers cricket', 'Guyana Amazon Warriors cricket', 'St Kitts and Nevis Patriots cricket']"
89f6c26f,"['Warriors Women cricket', 'United States of America Women cricket', 'India Under-21s Women cricket']"
89fe6043,['Canterbury cricket']
89ffd337,"['East Zone (Bangladesh) cricket', 'Bangladesh cricket', 'Chittagong Division cricket', 'Khelaghar Samaj Kallyan Samity cricket', 'Bangladesh A cricket']"
8a00eec1,['South Korea cricket']
8a0ae9da,"['Himachal Pradesh cricket', 'Himachal Pradesh Cricket Association XI cricket']"
8a0ba257,['Nigeria Women cricket']
8a15b50b,"['Scotland Under-19s cricket', 'Scotland cricket']"
8a1d0222,['Spain cricket']
8a22e5f0,['Botswana cricket']
8a336273,"['Uttar Pradesh cricket', 'Uttar Pradesh Under-19s cricket', 'Uttar Pradesh Under-22s cricket']"
8a369727,"['Rift Valley Rhinos cricket', 'Nairobi Buffaloes cricket', 'Kenya cricket', 'I&M Bank Nyatis cricket', 'Kenya Elite cricket', 'Northern Nomads cricket']"
8a3756a0,"['Kolkata Knight Riders cricket', 'Maharashtra Under-16s cricket', 'Singapore cricket']"
8a452195,"['Yorkshire Women cricket', 'Scotland Women cricket', 'Northern Superchargers (Women) cricket', 'Oval Invincibles (Women) cricket']"
8a4e101e,['Slovenia cricket']
8a522c6c,['Eagles Women cricket']
8a58cc2a,['Goa cricket']
8a58f203,['MI New York cricket']
8a5a8cf0,['France cricket']
8a5b0066,['Malta Women cricket']
8a6602c4,['Saudi Arabia cricket']
8a668774,"['Deccan Chargers cricket', 'Hyderabad (India) cricket']"
8a686d30,"['Sri Lanka cricket', 'ICL World XI cricket', 'Asia XI cricket', 'Delhi Giants cricket', 'Sinhalese Sports Club cricket']"
8a6ba092,"['Auckland cricket', 'Auckland A cricket']"
8a75e999,"['Lahore Blues cricket', 'Lahore cricket', 'Islamabad Region cricket', 'Punjab (Pakistan) cricket', 'Baluchistan cricket', 'Sydney Sixers cricket', 'Central Punjab (Pakistan) cricket', 'Peshawar Zalmi cricket', 'Zarai Taraqiati Bank Limited cricket', 'Pakistan Under-23s cricket', 'Colombo Strikers cricket', 'State Bank of Pakistan cricket', 'Karachi Kings cricket', 'Somerset cricket', 'Pakistan A cricket', 'Faisalabad and Rawalpindi cricket', 'Leopards cricket', 'Rawalpindi Rams cricket', 'Pakistan Under-19s cricket', 'Pakistan Under-15s cricket', 'Pakistan Cricket Board Blues cricket', 'Rangpur Riders cricket', 'Islamabad cricket', 'Guyana Amazon Warriors cricket', 'Pakistan cricket', 'Sui Southern Gas Corporation cricket', 'Islamabad United cricket']"
8a79613a,"['Canada cricket', 'Canada Under-19s cricket']"
8a91d0f1,['Cameroon Women cricket']
8a9320a1,['Mali cricket']
8a98675d,"['Bihar cricket', 'Jharkhand Under-19s cricket']"
8a99caa9,['Switzerland cricket']
8a9e3cd0,['Swaziland cricket']
8a9fe913,['Goa cricket']
8aa62462,"['New Zealand Women Under-19s cricket', 'Central Districts Women cricket']"
8aa8f69c,['United States of America cricket']
8ab49ad2,[]
8abbb390,['Central Districts Women cricket']
8abdf100,"['Northern Districts cricket', 'Royal Challengers Bangalore cricket', 'Barbados Tridents cricket', 'Morrisville Unity cricket', 'Lahore Qalandars cricket', 'San Francisco Unicorns cricket', 'Hobart Hurricanes cricket', 'Manipal Tigers cricket', 'United States of America cricket', 'Somerset cricket', 'Mumbai Indians cricket', 'New Zealand Under-19s cricket', 'New Zealand A cricket', 'MI Emirates cricket', 'Canterbury cricket', 'New Zealand cricket', 'Auckland cricket', 'Victoria cricket', 'Delhi Daredevils cricket']"
8ac11b50,"['Khulna Tigers cricket', 'Prime Doleshwar Sporting Club cricket', 'Dhaka Division cricket', 'Sylhet Strikers cricket', 'Dhaka Metropolis cricket', 'Bangladesh A cricket']"
8ac3d7ee,['Malta cricket']
8ac93ca2,"['Rajasthan Royals cricket', 'North Zone cricket', 'Sheikh Jamal Dhanmondi Club cricket', 'India Under-23s cricket', 'India Green cricket', 'India Red cricket', 'India Under-19s cricket', 'Rest of India cricket', 'India A cricket', 'Himachal Pradesh cricket']"
8ad3d034,[]
8ad721dd,"['Gibraltar Under-19s cricket', 'Gibraltar Under-17s cricket', 'Gibraltar cricket']"
8ae09b92,"['Vidarbha Cricket Association XI cricket', 'Vidarbha cricket']"
8ae49076,['Switzerland cricket']
8ae7bb3e,"['United States of America Women cricket', 'Loughborough Lightning cricket', 'London Spirit (Women) cricket', 'Sussex Women cricket', 'Barmy Army Women cricket', 'Southern Vipers cricket', 'Delhi Capitals Women cricket', 'Southern Brave (Women) cricket', 'Melbourne Renegades Women cricket']"
8ae98a8e,"['Leeward Islands cricket', 'St Kitts & Nevis cricket', 'West Indies B cricket', 'St Kitts and Nevis Patriots cricket']"
8af86756,"['Sussex cricket', 'Sussex 2nd XI cricket', 'England Under-19s cricket']"
8af91a3e,['Argentina Women cricket']
8afe73e2,"['Central Districts A cricket', 'New Zealand cricket', 'Nottinghamshire cricket', 'Durham cricket', 'Northamptonshire cricket', 'Central Districts cricket']"
8b002990,['Singapore Women cricket']
8b018008,"['Bihar cricket', 'Jharkhand cricket']"
8b054bba,"['Ireland Under-19s cricket', 'Ireland Under-15s cricket']"
8b0b3bba,['Hungary cricket']
8b105ee2,['Bihar cricket']
8b1137f7,['Kerala cricket']
8b1f5f91,['Canada Women cricket']
8b248d88,"['Khulna Tigers cricket', 'Dolphins cricket', 'Trinbago Knight Riders cricket', 'Surrey cricket', 'KwaZulu-Natal cricket', 'Surrey 2nd XI cricket', 'Gauteng cricket', 'Lions cricket', 'Delhi Daredevils cricket']"
8b261d84,"['Scotland Under-13s cricket', 'Scotland cricket', 'Loughborough Marylebone Cricket Club University (England) cricket', 'Nottinghamshire cricket', 'Essex 2nd XI cricket', 'Marylebone Cricket Club Young Cricketers cricket', 'Scotland Under-17s cricket', 'Nottinghamshire 2nd XI cricket', 'Scotland Under-15s cricket', 'Montreal Tigers cricket']"
8b39d02a,['Isle of Man cricket']
8b3e9c7c,"['India cricket', ""Indian Board President's XI cricket"", 'Mumbai cricket', 'Mumbai Under-19s cricket', 'Mumbai Under-14s cricket', 'West Zone cricket', 'India Under-23s cricket', 'India Red cricket', 'India Under-19s cricket', 'Mumbai Under-16s cricket', 'Rest of India cricket', 'India A cricket', 'Delhi Capitals cricket']"
8b46fc4f,"['Uganda Under-19s cricket', 'Uganda cricket']"
8b470bea,"['Tamil Nadu cricket', 'Badureliya Sports Club cricket', 'Jones TUTI Patriots cricket', 'IDream Tiruppur Tamizhans cricket']"
8b552293,"['Kurunegala Youth Cricket Club Women cricket', 'Colts Cricket Club Women cricket', 'Asia Women XI cricket', 'Sri Lanka Women cricket']"
8b582549,['China Women cricket']
8b5b6769,"[""Rajasthan Cricket Association President's XI cricket"", 'Morrisville Unity cricket', 'India Maharajas cricket', 'India Green cricket', 'Asia XI cricket', 'International XI cricket', 'India A cricket', 'India Seniors cricket', 'Chennai Super Kings cricket', 'Lancashire cricket', 'India Under-19s cricket', 'Manipal Tigers cricket', 'Mumbai Indians cricket', 'Essex cricket', 'India XI cricket', 'Punjab cricket', 'Surrey cricket', 'India Blue cricket', 'Rest of India cricket', 'Dravid XI cricket', 'India cricket', 'Kolkata Knight Riders cricket', 'Marylebone Cricket Club cricket', ""Indian Board President's XI cricket"", 'Indian Right XI cricket', 'Brampton Wolves cricket', 'Air India cricket', 'Air India Blue cricket']"
8b6aebf7,['Mozambique Under-19s cricket']
8b6c33d0,['Thailand Women cricket']
8b7ce771,"['Zimbabwe cricket', 'Mashonaland Eagles cricket', 'Malawi cricket']"
8b8745fd,"['Western Australia cricket', 'Durham cricket', 'Australia cricket', 'Glamorgan cricket', 'Victoria cricket']"
8b891c1d,['Odisha cricket']
8b89eb80,"['Emirates Islamic Bank Invitation XI cricket', 'United Arab Emirates cricket', 'ECB Blues cricket']"
8b91afb4,['Vidarbha cricket']
8b9704ae,"['ICL India XI cricket', 'Kings XI Punjab cricket', 'Chandigarh Lions cricket', 'Punjab cricket']"
8ba20313,"['Wellington cricket', 'Wellington Under-19s cricket']"
8ba8195d,"['India cricket', 'Marylebone Cricket Club cricket', ""Rajasthan Cricket Association President's XI cricket"", 'ICC World XI cricket', 'Kings XI Punjab cricket', 'Delhi cricket', 'Leicestershire cricket', 'India Blue cricket', 'Asia XI cricket', 'Delhi Daredevils cricket']"
8ba8dd7a,['Brazil Women cricket']
8bb34d86,[]
8bba9ec2,['Belize cricket']
8bbb89ab,"['Saudi Arabia Under-19s cricket', 'Saudi Arabia cricket']"
8bbfc744,['Italy Women cricket']
8bcfa632,['Munster Reds cricket']
8bd614b2,"['Khulna Tigers cricket', 'Bangladesh Under-19s cricket', 'Minister Rajshahi cricket', 'Rajshahi Kings cricket', 'Bangladesh Under-23s cricket', 'Rangpur Riders cricket', 'Barisal Division cricket', 'Bangladesh Cricket Board Academy cricket', 'Bangladesh cricket', 'Dhaka Division cricket', 'Bangladesh A cricket', 'Sylhet Thunder cricket']"
8bdac857,"['Peshawar Zalmi cricket', 'Western Australia cricket', 'Hobart Hurricanes cricket', 'Clarence cricket', 'Adelaide Strikers cricket', 'Melbourne Renegades cricket', 'Tasmania cricket', 'Tasmania Under-19s cricket', 'Victoria cricket', 'Tasmania Second XI cricket', 'Tasmania Under-17s cricket']"
8bdbb608,"['Brisbane Heat cricket', 'Queensland cricket', 'Queensland Under-23s cricket']"
8bdf7777,['United States of America Women cricket']
8be36d3e,"['Jharkhand cricket', 'Bangalore Provident (Rural) cricket', 'Bengaluru Blasters cricket', 'Bihar cricket', 'Hubli Tigers cricket']"
8be38ec4,[]
8bebbcd4,['Luxembourg Women cricket']
8bee668b,['Isle of Man cricket']
8bf38500,[]
8bf61e65,"['England Lions cricket', 'Yorkshire 2nd XI cricket', 'Northamptonshire cricket', 'Oxfordshire cricket', 'Yorkshire cricket', 'Somerset cricket', 'Northamptonshire 2nd XI cricket']"
8c03f3b8,['Cameroon Women cricket']
8c0d904e,['Indonesia Under-19s Women cricket']
8c11c10a,['Fiji cricket']
8c2aa0f9,"['Ireland cricket', 'Ireland A cricket', 'Ireland Under-19s cricket', 'Durham 2nd XI cricket', 'Leinster Lightning cricket']"
8c2c0a03,"['Pakistan Women cricket', 'Pakistan Cricket Board XI Women cricket']"
8c2f244e,['Fiji cricket']
8c3cbee9,['Costa Rica cricket']
8c483884,['Philippines cricket']
8c52619b,[]
8c5775f3,"['Trinbago Knight Riders Women cricket', 'Tornadoes Women cricket', 'Royal Challengers Bangalore Women cricket', 'South Africa Women cricket', 'Highveld Women cricket', 'Northerns Women cricket', 'Adelaide Strikers Women cricket', 'Oval Invincibles (Women) cricket']"
8c5b0ce7,"['Tripura cricket', 'Tripura Under-16s cricket', 'Tripura Under-19s cricket']"
8c60bc07,['Fiji cricket']
8c689890,"['Malaysia Under-19s cricket', 'Malaysia cricket', 'Perak cricket']"
8c6958d9,"['Mysuru Warriors cricket', 'Mangalore United cricket', 'Gulbarga Mystics cricket']"
8c712051,['Botswana Women cricket']
8c73dff5,['Cambodia Women cricket']
8c783a97,[]
8c7b16c8,"['Khulna Tigers cricket', 'Khulna Division cricket', 'Sheikh Jamal Dhanmondi Club cricket', 'Legends of Rupganj cricket', 'Comilla Victorians cricket', 'Rajshahi Royals cricket', 'Gazi Group Chattogram cricket']"
8c7b9bfc,['Maldives cricket']
8c7d6cbe,"['Sussex cricket', 'Scotland cricket', 'Sussex 2nd XI cricket']"
8c8a3ac6,['Chile Women cricket']
8c8a3f08,['Malawi cricket']
8c911414,['Croatia cricket']
8c95e2dd,['Mali cricket']
8c9d3000,"['Northamptonshire 2nd XI cricket', 'Cheshire cricket', 'Leicestershire cricket']"
8ca1f93a,"['Central Districts Under-21s Women cricket', 'Central Districts Women cricket', 'New Zealand Women cricket']"
8cae5b48,['Malaysia Under-19s cricket']
8caf9750,"['Africa Women XI cricket', 'Boland Women cricket', 'South Africa Women cricket']"
8cbcff3b,"['Leeds Bradford UCCE cricket', 'Middlesex 2nd XI cricket', 'Middlesex cricket']"
8cc37805,['Mexico cricket']
8ccb3da7,['Kuwait cricket']
8ccef7e2,['China Women cricket']
8cd72e0b,"['New South Wales Women cricket', 'Scotland Women cricket', 'Australia Under-19s Women cricket', 'Sydney Thunder Women cricket']"
8cdf2905,['Ireland Women cricket']
8ce2080b,"['Northern Districts cricket', 'New Zealand Under-19s cricket', 'Netherlands cricket']"
8ce69204,"['Papua New Guinea Women cricket', 'Falcons Women cricket']"
8ce93575,['Eswatini Women cricket']
8cf570b0,"['Italy cricket', 'Western Province cricket']"
8cf61570,['Mexico cricket']
8cf9814c,"['India cricket', 'Kolkata Knight Riders cricket', 'ICC World XI cricket', 'Bengal cricket', 'Kings XI Punjab cricket', 'Gujarat Titans cricket', 'Sunrisers Hyderabad cricket', 'India A cricket', 'Delhi Daredevils cricket']"
8d0543ce,['Myanmar Women cricket']
8d0964e5,"['Rood en Wit Women cricket', 'Netherlands Women cricket', 'Otago Women cricket']"
8d0ea930,"['Essex cricket', 'ICL World XI cricket', 'Australia cricket', 'Mumbai Champs cricket', 'Glamorgan cricket', 'Queensland cricket', 'Leicestershire cricket']"
8d14b938,"['Shropshire cricket', 'Worcestershire 2nd XI cricket', 'Worcestershire cricket']"
8d1ade08,"['India Women cricket', 'Kerala Women cricket', 'Delhi Capitals Women cricket']"
8d1dad51,"['Warwickshire cricket', 'Warwickshire 2nd XI cricket', 'England Under-19s cricket', 'Leicestershire cricket']"
8d25271a,['Zimbabwe Women cricket']
8d26dfab,"['Manchester Originals (Women) cricket', 'England Women Under-19s cricket', 'Cumbria Women cricket', 'Thunder cricket']"
8d2c70ad,"['India cricket', 'Kolkata Knight Riders cricket', 'Uttar Pradesh cricket', 'Central Zone cricket', 'India Under-19s cricket', 'Uttar Pradesh Under-19s cricket', 'India A cricket', 'Delhi Capitals cricket', 'Mumbai Indians cricket']"
8d393040,['Papua New Guinea Women cricket']
8d42cee6,"['Hyderabad Hunters cricket', 'Multan Sultans cricket']"
8d4653f3,['Jammu & Kashmir cricket']
8d4a236d,['Mali cricket']
8d4a60b4,"['Essex cricket', 'Essex 2nd XI cricket', 'Norfolk cricket', 'England Under-19s cricket', 'Mid West Rhinos cricket']"
8d5580a7,"['United States of America Women Under-19s cricket', 'United States of America Women cricket']"
8d59f15d,['Ghana Women cricket']
8d5d991e,[]
8d62fc14,"['Guyana Amazon Warriors Women cricket', 'United States of America Women Under-19s cricket', 'United States of America Women cricket']"
8d634767,['Kenya Women cricket']
8d6505d3,['Arunachal Pradesh cricket']
8d6a0fbc,"['Australia cricket', 'Western Australia cricket']"
8d6b36e3,"['Auckland Women cricket', 'Northern Districts Women cricket', 'New Zealand Women cricket']"
8d70ab3e,"['Dhaka Metropolis cricket', 'Sylhet Royals cricket', 'Khulna Division cricket', 'Cricket Coaching School cricket']"
8d742853,"['England Under-19s Women cricket', 'Welsh Fire (Women) cricket', 'Sapphires cricket', 'Worcestershire Women cricket']"
8d747335,['Indonesia Women cricket']
8d78d0d0,['Belgium cricket']
8d7fba79,['Zimbabwe Women cricket']
8d80ca6b,"['Yorkshire Women cricket', 'England Women cricket', 'Otago Women cricket']"
8d83e97a,"['Kerala cricket', 'South Zone cricket', 'India A cricket']"
8d887a02,"['India Green Women cricket', 'India Women cricket', 'Supernovas cricket', 'Delhi Women cricket']"
8d8c24fd,"['Canterbury cricket', 'New Zealand cricket', 'Gloucestershire cricket', 'Mashonaland Eagles cricket', 'Auckland Under-19s cricket', 'Auckland cricket']"
8d92a2c3,"['Chennai Super Kings cricket', 'England Lions cricket', 'Durham 2nd XI cricket', 'Northumberland Under-17s cricket', 'Durham cricket', 'London Spirit (Men) cricket', 'Dubai Capitals cricket', 'Northumberland cricket', 'Northumberland Under-15s cricket', 'Durham Academy cricket', 'England cricket', 'Northumberland Under-13s cricket', 'Lucknow Super Giants cricket']"
8d995b86,['Mongolia cricket']
8d9d2a7e,"['Durham MCCU cricket', 'Wales Minor Counties cricket', 'Glamorgan cricket']"
8da1c0ae,['Central Districts Women cricket']
8da34e31,"['Kent 2nd XI cricket', 'Kent cricket', 'England Under-19s cricket']"
8da6dbf1,"['Rajasthan Royals cricket', 'Mumbai Under-23s cricket']"
8da9a284,['Israel cricket']
8db0c0e1,"['Puducherry cricket', 'Chilaw Marians Cricket Club cricket']"
8db27a28,['Portugal cricket']
8db7f47f,"['Royal Challengers Bangalore cricket', 'Hampshire cricket', 'England Lions cricket', 'Sussex cricket', 'England Under-17s cricket', 'Essex 2nd XI cricket', 'Northern Superchargers (Men) cricket', 'England cricket', 'Sussex 2nd XI cricket', 'Essex cricket', 'Surrey cricket', 'England Development Programme Under-19s cricket', 'Melbourne Renegades cricket', 'Hampshire 2nd XI cricket', 'Dubai Capitals cricket', 'Team Moeen cricket', 'England Under-19s cricket', 'New York Strikers cricket', 'Oval Invincibles (Men) cricket', 'Team James Vince cricket', 'Multan Sultans cricket', 'MI Emirates cricket', ""Durban's Super Giants cricket"", 'Islamabad United cricket']"
8dbda772,"['United Arab Emirates cricket', 'Fly Emirates XI cricket']"
8dc152d1,"['North West cricket', 'North West Under-13s cricket', 'MI Cape Town cricket', 'St Kitts and Nevis Patriots cricket', 'Mumbai Indians cricket']"
8dc305e7,['Namibia cricket']
8dc44d8e,"['Lancashire cricket', 'Leicestershire 2nd XI cricket', 'Lancashire 2nd XI cricket']"
8dcae4c9,['Oil & Natural Gas Corporation cricket']
8dd02a98,"['Rajasthan Royals cricket', 'Sri Lanka Under-17s cricket', 'Colombo Kings cricket', 'Sri Lanka cricket', 'Desert Vipers cricket', 'Sri Lanka Army Sports Club cricket', 'Colts Cricket Club cricket', 'Sri Lanka Cricket Development XI cricket', 'Ruhuna cricket', 'B-Love Kandy cricket', 'Sri Lanka Academy XI cricket', ""Sri Lanka Board President's XI cricket"", 'Sri Lanka Under-19s cricket', 'Nondescripts Cricket Club cricket', 'Kandy Falcons cricket', 'Sri Lanka A cricket', 'Schools Invitation XI cricket']"
8ddb1519,['Mizoram cricket']
8de618ab,"['Denmark Under-19s cricket', 'Denmark cricket']"
8df4f742,['North West Warriors cricket']
8dfc706f,"['Karaikudi Kaalai cricket', 'Andhra cricket']"
8e0043dd,['Kenya Women cricket']
8e02f42b,"['Kolkata Knight Riders cricket', 'Rajasthan Under-16s cricket', 'Rajasthan Under-19s cricket', 'Rajasthan cricket']"
8e367d57,['Iran cricket']
8e38d470,['Thailand cricket']
8e3cb0e9,"['Sydney Thunder cricket', 'Australia Under-19s cricket']"
8e3fcab1,"['United States of America Under-19s cricket', 'United States of America cricket']"
8e4664a4,['Fiji Women cricket']
8e48d9a3,"['Hyderabad Under-19s cricket', 'Hyderabad Under-16s cricket', 'Hyderabad (India) cricket']"
8e4ef717,"['Sussex Under-15s cricket', 'Sussex Under-16s cricket', 'Sussex Under-17s cricket', 'Loughborough MCCU cricket', 'Sussex 2nd XI cricket']"
8e510697,"['Derbyshire cricket', 'England Under-19s cricket', 'Derbyshire 2nd XI cricket']"
8e514b4c,"['Jammu & Kashmir cricket', 'Sunrisers Hyderabad cricket']"
8e574c74,['Bahrain Women cricket']
8e5a1a7a,['Germany cricket']
8e5a4e1d,"['Baroda Under-16s cricket', 'Baroda Under-19s cricket', 'Baroda Under-22s cricket']"
8e5b6ee3,['Manipur cricket']
8e6827f7,"['Eagles cricket', 'Griqualand West Under-19s cricket', 'Griqualand West Under-17s cricket', 'Knights Cubs cricket', 'South Africa Emerging Players cricket', 'Free State cricket']"
8e6cb06c,"['Auckland cricket', 'Auckland A cricket']"
8e75f2c7,['Nigeria Women cricket']
8e7be59c,"['Surrey Women cricket', 'Oxford University Women cricket', 'Scotland Women cricket', 'Wellington Women cricket']"
8e7e982c,['Turkey cricket']
8e81b773,['Germany cricket']
8e91ae82,['Uganda Women cricket']
8e9a5d20,"['Northern Districts cricket', 'Northern Districts A cricket', 'New Zealand Under-19s cricket', 'Wellington cricket']"
8e9d3dc4,['Finland cricket']
8ea1f4c4,['Denmark Women cricket']
8ea44a61,"['Hong Kong Women cricket', 'Bauhinia Stars Women cricket', 'United Services Recreation Club cricket', 'Lantau Cricket Club Women cricket']"
8ea5d605,['Bihar cricket']
8ea6e670,"['Brisbane Heat cricket', 'Melbourne Renegades cricket', 'Australia cricket', 'New South Wales cricket', 'Queensland cricket']"
8ea8949d,[]
8eaa058c,['Assam cricket']
8eb2e2e6,"['Ireland A cricket', 'Munster Reds cricket']"
8eb52953,['Nepal Women cricket']
8eb611d0,"['Dhaka Warriors cricket', 'Barisal Division cricket', 'Dhaka Division cricket', 'Bangladesh cricket', 'Central Zone (Bangladesh) cricket', 'Dhaka Gladiators cricket', 'Bangladesh A cricket']"
8eb7c5a6,['Mali cricket']
8ebdd5e8,['Canada Women cricket']
8ecb0241,"['Surrey 2nd XI cricket', 'England Under-19s cricket', 'Surrey cricket']"
8ecc7c4e,"['Nepal Under-17s cricket', 'Nepal Under-19s cricket', 'Nepal cricket']"
8ede9c35,['Ireland Women cricket']
8ee36b18,"['Sri Lanka cricket', 'Bangla Tigers cricket', 'Colombo Stars cricket', 'Jaffna Kings cricket', 'Badureliya Sports Club cricket', 'Rangpur Riders cricket', ""Sri Lanka Board President's XI cricket"", 'Sri Lanka Under-19s cricket', 'Nondescripts Cricket Club cricket', 'Kandy Falcons cricket']"
8eea5560,"['Papua New Guinea cricket', 'Papua New Guinea Under-19s cricket']"
8eeebce2,"['Victoria Women cricket', 'Melbourne Renegades Women cricket', 'Victoria Second XI Women cricket']"
8efab8ed,"['Multan Sultans cricket', 'Pakistan Under-23s cricket', 'Lahore Shalimar cricket', 'Lahore Lions cricket', 'Islamabad United cricket']"
8f02f6a8,['Italy cricket']
8f08313a,['Middlesex 2nd XI cricket']
8f0fd229,['Kenya Women cricket']
8f1a75ae,['Odisha cricket']
8f1e023f,"[""Singapore CA Presidents's XI cricket""]"
8f2c2c58,['Singapore Women cricket']
8f2dfebf,"['England Lions cricket', 'Yorkshire 2nd XI cricket', 'Yorkshire Academy cricket', 'Yorkshire Under-14s cricket', 'Yorkshire Under-17s cricket', 'Southern Brave (Men) cricket', 'Yorkshire Under-15s cricket', 'Northern Superchargers (Men) cricket', 'England Under-19s cricket', 'Yorkshire cricket', 'Yorkshire Under-13s cricket', 'England cricket']"
8f30d191,"['Yorkshire Women cricket', 'Rubies cricket', 'Northern Superchargers (Women) cricket', 'Birmingham Phoenix (Women) cricket']"
8f3c6b8a,['Cyprus cricket']
8f3f2d61,['Auckland cricket']
8f3fde65,"['Sydney Thunder cricket', 'Melbourne Stars cricket', 'Australia Under-19s cricket']"
8f400760,['Portugal cricket']
8f5313ce,['Maldives cricket']
8f607eea,['Baroda cricket']
8f6dd463,"['Antigua and Barbuda Falcons cricket', 'Peshawar Zalmi cricket', 'Afghanistan Under-19s cricket', 'Itefaq Cricket Club cricket', 'Jaffna Kings cricket', 'Mis Ainak Region cricket', 'Rangpur Riders cricket', 'Gujarat Titans cricket', 'Kabul Province cricket', 'Northern Warriors cricket', 'Minister Group Dhaka cricket', 'Montreal Tigers cricket', 'Afghanistan cricket']"
8f70fff7,['Sierra Leone Under-19s cricket']
8f77af6b,['Spain cricket']
